srcStateName,City,Year,StateCode,StateName,IntermediateRatio
Maharashtra,Bhukum,2021,27,MAHARASHTRA,1
Punjab,S.A.S. Nagar (Mohali),2021,3,PUNJAB,1
Assam,Titabor Town,2021,18,ASSAM,1
Andhra Pradesh,Thallarevu,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Prattipadu,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Visakhapatanam,2021,28,ANDHRA PRADESH,1
Telangana,Bellampalle,2021,36,TELANGANA,1
West Bengal,Haldia,2021,19,WEST BENGAL,1
Jammu and Kashmir,Jammu,2021,1,JAMMU AND KASHMIR,1
Karnataka,Gajendragarh,2021,29,KARNATAKA,1
Maharashtra,Boratevadi,2021,27,MAHARASHTRA,1
Andhra Pradesh,Penukonda,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Achheja,2021,9,UTTAR PRADESH,1
Tamil Nadu,Pathamadai,2021,33,TAMIL NADU,1
Uttar Pradesh,Gaura Barhaj,2021,9,UTTAR PRADESH,1
Tamil Nadu,Salavakkam,2021,33,TAMIL NADU,1
Mizoram,Mamit,2021,15,MIZORAM,1
Madhya Pradesh,Lahar,2021,23,MADHYA PRADESH,1
Maharashtra,Manora,2021,27,MAHARASHTRA,1
Chhattisgarh,Ahiwara,2021,22,CHHATTISGARH,1
Bihar,Thakurganj,2021,10,BIHAR,1
Maharashtra,Kuhi,2021,27,MAHARASHTRA,1
Madhya Pradesh,Jaora,2021,23,MADHYA PRADESH,1
West Bengal,Uttarpara Kotrung,2021,19,WEST BENGAL,1
Tamil Nadu,Ayyalur,2021,33,TAMIL NADU,1
Tamil Nadu,Palamedu,2021,33,TAMIL NADU,1
Manipur,Kwakta,2021,14,MANIPUR,1
Madhya Pradesh,Hatta,2021,23,MADHYA PRADESH,1
Tamil Nadu,S. Kannanur,2021,33,TAMIL NADU,1
Gujarat,Umreth,2021,24,GUJARAT,1
Assam,Gossaigaon,2021,18,ASSAM,1
Tamil Nadu,Puthukkadai,2021,33,TAMIL NADU,1
Gujarat,Anand,2021,24,GUJARAT,1
Tamil Nadu,Vedasandur,2021,33,TAMIL NADU,1
Tamil Nadu,Vilavur,2021,33,TAMIL NADU,1
Tamil Nadu,Thirunindravur,2021,33,TAMIL NADU,1
Tamil Nadu,Mulanur,2021,33,TAMIL NADU,1
Goa,Valpoi,2021,30,GOA,1
Punjab,Handiaya,2021,3,PUNJAB,1
Kerala,Thiruvalla,2021,32,KERALA,1
Uttar Pradesh,Chhibramau,2021,9,UTTAR PRADESH,1
Rajasthan,Anupgarh,2021,8,RAJASTHAN,1
Rajasthan,Saligrampura,2021,8,RAJASTHAN,1
Maharashtra,Sangvi Khu.,2021,27,MAHARASHTRA,1
Gujarat,Bil,2021,24,GUJARAT,1
Madhya Pradesh,Tal,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Peddapadu,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Taderu,2021,28,ANDHRA PRADESH,1
Jammu and Kashmir,Pahalgam,2021,1,JAMMU AND KASHMIR,1
Uttar Pradesh,Phulpur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Misripur,2021,9,UTTAR PRADESH,1
Gujarat,Mahesana,2021,24,GUJARAT,1
Maharashtra,Thane,2021,27,MAHARASHTRA,1
Maharashtra,Wagholi( J. S. ),2021,27,MAHARASHTRA,1
Uttar Pradesh,Sarsawa,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Ashta,2021,23,MADHYA PRADESH,1
Himachal Pradesh,Kullu,2021,2,HIMACHAL PRADESH,1
Uttar Pradesh,Nyotini,2021,9,UTTAR PRADESH,1
Punjab,Naya Gaon,2021,3,PUNJAB,1
Gujarat,Kadodara,2021,24,GUJARAT,1
Rajasthan,Salumbar,2021,8,RAJASTHAN,1
Gujarat,Limbdi,2021,24,GUJARAT,1
Tamil Nadu,Gangaikondan,2021,33,TAMIL NADU,1
Himachal Pradesh,Kangra,2021,2,HIMACHAL PRADESH,1
Tamil Nadu,Puthagaram,2021,33,TAMIL NADU,1
Madhya Pradesh,Mandla,2021,23,MADHYA PRADESH,1
Rajasthan,Bidasar,2021,8,RAJASTHAN,1
Karnataka,Bagalkot,2021,29,KARNATAKA,1
Chhattisgarh,Bagicha,2021,22,CHHATTISGARH,1
Assam,Hojai,2021,18,ASSAM,1
Tamil Nadu,Sevugampatti,2021,33,TAMIL NADU,1
Maharashtra,Madha,2021,27,MAHARASHTRA,1
Punjab,Ghanaur,2021,3,PUNJAB,1
Maharashtra,Pimpri Sandas,2021,27,MAHARASHTRA,1
Uttar Pradesh,Kharkhoda,2021,9,UTTAR PRADESH,1
Uttarakhand,Chamoli Gopeshwar,2021,5,UTTARAKHAND,1
Kerala,Kumbalangy (CT),2021,32,KERALA,1
Andhra Pradesh,Angalakuduru,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Budur,2021,33,TAMIL NADU,1
Karnataka,Karwar,2021,29,KARNATAKA,1
Tripura,Kumarghat,2021,16,TRIPURA,1
Haryana,Uklana Mandi,2021,6,HARYANA,1
Rajasthan,Jaipura,2021,8,RAJASTHAN,1
Uttar Pradesh,Agra(CB),2021,9,UTTAR PRADESH,1
Andhra Pradesh,Unguturu,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Lalganj,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Chhattarpur,2021,23,MADHYA PRADESH,1
Tamil Nadu,Pillaipakkam,2021,33,TAMIL NADU,1
Bihar,Sheikhpura,2021,10,BIHAR,1
Telangana,Kamareddy,2021,36,TELANGANA,1
Gujarat,Khambhalia,2021,24,GUJARAT,1
Uttar Pradesh,Bhanauta,2021,9,UTTAR PRADESH,1
Maharashtra,Alibag,2021,27,MAHARASHTRA,1
Madhya Pradesh,Budni,2021,23,MADHYA PRADESH,1
Assam,Teok,2021,18,ASSAM,1
Madhya Pradesh,Laundi,2021,23,MADHYA PRADESH,1
Tamil Nadu,Nangavaram,2021,33,TAMIL NADU,1
Tamil Nadu,Neelamangalam,2021,33,TAMIL NADU,1
Jharkhand,Domchanch,2021,20,JHARKHAND,1
Gujarat,Vallabhipur,2021,24,GUJARAT,1
Maharashtra,Nandgaon,2021,27,MAHARASHTRA,1
Uttar Pradesh,Shamsabad (NPP),2021,9,UTTAR PRADESH,1
Himachal Pradesh,Dehra,2021,2,HIMACHAL PRADESH,1
Tamil Nadu,Alathur,2021,33,TAMIL NADU,1
Gujarat,Hajira (INA),2021,24,GUJARAT,1
Karnataka,Chitradurga,2021,29,KARNATAKA,1
Himachal Pradesh,Rajgarh,2021,2,HIMACHAL PRADESH,1
Bihar,Barauli,2021,10,BIHAR,1
Tamil Nadu,Uthamapalayam,2021,33,TAMIL NADU,1
Uttar Pradesh,Sadabad,2021,9,UTTAR PRADESH,1
West Bengal,Cooch Behar,2021,19,WEST BENGAL,1
Uttarakhand,Nanakmatta,2021,5,UTTARAKHAND,1
Andhra Pradesh,Manikonda,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Pudur (S),2021,33,TAMIL NADU,1
Madhya Pradesh,Badoda,2021,23,MADHYA PRADESH,1
Madhya Pradesh,Bhainsdehi,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Kondapuram,2021,28,ANDHRA PRADESH,1
Bihar,Bettiah,2021,10,BIHAR,1
Maharashtra,Bhatukali,2021,27,MAHARASHTRA,1
Odisha,Jajapur,2021,21,ODISHA,1
Andhra Pradesh,Kondakarakam,2021,28,ANDHRA PRADESH,1
Rajasthan,Badanpura,2021,8,RAJASTHAN,1
Gujarat,Kalol,2021,24,GUJARAT,1
Uttar Pradesh,Mirzapur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Bithoor,2021,9,UTTAR PRADESH,1
Maharashtra,Devgad-Jamsande,2021,27,MAHARASHTRA,1
Haryana,Cheeka,2021,6,HARYANA,1
Jammu and Kashmir,Bijbehara,2021,1,JAMMU AND KASHMIR,1
Rajasthan,Tijara,2021,8,RAJASTHAN,1
Andhra Pradesh,Edlapadu,2021,28,ANDHRA PRADESH,1
Jammu and Kashmir,Kalakote,2021,1,JAMMU AND KASHMIR,1
Uttar Pradesh,Musafirkhana,2021,9,UTTAR PRADESH,1
Uttarakhand,Mahua Kheraganj,2021,5,UTTARAKHAND,1
Tamil Nadu,Arumbakkam,2021,33,TAMIL NADU,1
Chhattisgarh,Jaijepur,2021,22,CHHATTISGARH,1
Kerala,Vilavoorkkal (CT),2021,32,KERALA,1
Rajasthan,Bagrana (CT),2021,8,RAJASTHAN,1
Bihar,Piro,2021,10,BIHAR,1
Tamil Nadu,Kalladaikurichi,2021,33,TAMIL NADU,1
Uttar Pradesh,Jalalabad (NPP),2021,9,UTTAR PRADESH,1
Bihar,Jamalpur,2021,10,BIHAR,1
Jammu and Kashmir,Pampore,2021,1,JAMMU AND KASHMIR,1
Andhra Pradesh,Pedakurapadu,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Peravurani,2021,33,TAMIL NADU,1
Uttar Pradesh,Hathgram,2021,9,UTTAR PRADESH,1
Maharashtra,Dahegaon (Rangari),2021,27,MAHARASHTRA,1
Rajasthan,Chak Harbanspura,2021,8,RAJASTHAN,1
Gujarat,Vyara,2021,24,GUJARAT,1
Chhattisgarh,Raigarh,2021,22,CHHATTISGARH,1
Madhya Pradesh,Morar Cantt,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Konch,2021,9,UTTAR PRADESH,1
Tamil Nadu,Kadathur,2021,33,TAMIL NADU,1
Madhya Pradesh,Chandameta-Butaria,2021,23,MADHYA PRADESH,1
Karnataka,Dandeli,2021,29,KARNATAKA,1
West Bengal,Atla,2021,19,WEST BENGAL,1
Uttar Pradesh,Chandpur,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Banjari,2021,23,MADHYA PRADESH,1
Maharashtra,Lonand,2021,27,MAHARASHTRA,1
Odisha,Phulabani,2021,21,ODISHA,1
Madhya Pradesh,Bilaua,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Fatehpur Sikri,2021,9,UTTAR PRADESH,1
Rajasthan,Viratnagar,2021,8,RAJASTHAN,1
Chhattisgarh,Dantewada,2021,22,CHHATTISGARH,1
Rajasthan,Nawa,2021,8,RAJASTHAN,1
Chhattisgarh,Birgaon,2021,22,CHHATTISGARH,1
Gujarat,Umra,2021,24,GUJARAT,1
Telangana,Chennur,2021,36,TELANGANA,1
Himachal Pradesh,Surajpur,2021,2,HIMACHAL PRADESH,1
Uttar Pradesh,Haldaur,2021,9,UTTAR PRADESH,1
Punjab,Sham Chaurasi,2021,3,PUNJAB,1
Haryana,Jagadhri,2021,6,HARYANA,1
Maharashtra,Biloli,2021,27,MAHARASHTRA,1
Assam,Umrangso,2021,18,ASSAM,1
Maharashtra,Udgir,2021,27,MAHARASHTRA,1
Bihar,Sultanganj,2021,10,BIHAR,1
Gujarat,Borsad,2021,24,GUJARAT,1
Tamil Nadu,Balakrishnampatti,2021,33,TAMIL NADU,1
Andhra Pradesh,Venigandla,2021,28,ANDHRA PRADESH,1
Uttar Pradesh,Miranpur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Mohammadabad(NP),2021,9,UTTAR PRADESH,1
Tamil Nadu,Kovilpatti,2021,33,TAMIL NADU,1
Andhra Pradesh,Konathanapadu,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Salampur,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Sasni,2021,9,UTTAR PRADESH,1
Jammu and Kashmir,Hajin,2021,1,JAMMU AND KASHMIR,1
Madhya Pradesh,Ichhawar,2021,23,MADHYA PRADESH,1
Bihar,Pakri Dayal,2021,10,BIHAR,1
Gujarat,Vijalpor,2021,24,GUJARAT,1
Chhattisgarh,Geedam,2021,22,CHHATTISGARH,1
Uttar Pradesh,Ajayabpur,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Umri Kalan,2021,9,UTTAR PRADESH,1
Karnataka,Sagar,2021,29,KARNATAKA,1
Karnataka,Mariyammanahalli,2021,29,KARNATAKA,1
Haryana,Dhankot,2021,6,HARYANA,1
Uttar Pradesh,Payagpur,2021,9,UTTAR PRADESH,1
Tamil Nadu,Karunagaracheri,2021,33,TAMIL NADU,1
Haryana,Dhumaspur,2021,6,HARYANA,1
Uttarakhand,Naugaun,2021,5,UTTARAKHAND,1
Punjab,Abohar,2021,3,PUNJAB,1
Uttar Pradesh,Pukhrayan,2021,9,UTTAR PRADESH,1
Tamil Nadu,Vathirairuppu,2021,33,TAMIL NADU,1
Bihar,Fatwah,2021,10,BIHAR,1
Gujarat,Vithal Udyognagar,2021,24,GUJARAT,1
Gujarat,Vasad,2021,24,GUJARAT,1
Madhya Pradesh,Maksi,2021,23,MADHYA PRADESH,1
Telangana,Sathupalli,2021,36,TELANGANA,1
Andhra Pradesh,Ramachandrapuram,2021,28,ANDHRA PRADESH,1
Punjab,Lehragaga,2021,3,PUNJAB,1
Madhya Pradesh,Ghuwara,2021,23,MADHYA PRADESH,1
Himachal Pradesh,Thare Ka Thakurdawara,2021,2,HIMACHAL PRADESH,1
Andhra Pradesh,Unduru,2021,28,ANDHRA PRADESH,1
Haryana,Gurgaon,2021,6,HARYANA,1
Tamil Nadu,Perunthandalam,2021,33,TAMIL NADU,1
Maharashtra,Pimple Saudagar,2021,27,MAHARASHTRA,1
Assam,Dibrugarh,2021,18,ASSAM,1
Tamil Nadu,Madathukulam,2021,33,TAMIL NADU,1
Manipur,Nambol,2021,14,MANIPUR,1
Tamil Nadu,Avadi,2021,33,TAMIL NADU,1
Tamil Nadu,Sothupakkam,2021,33,TAMIL NADU,1
Tamil Nadu,Thirupuvanam (Thanjavur),2021,33,TAMIL NADU,1
Jammu and Kashmir,Khrew,2021,1,JAMMU AND KASHMIR,1
Maharashtra,Sonpeth,2021,27,MAHARASHTRA,1
Gujarat,Navsari,2021,24,GUJARAT,1
Rajasthan,Nahargarh,2021,8,RAJASTHAN,1
Maharashtra,Bhusawal,2021,27,MAHARASHTRA,1
Nagaland,Tening,2021,13,NAGALAND,1
Maharashtra,Pardi (Kh),2021,27,MAHARASHTRA,1
Uttar Pradesh,Domariyaganj,2021,9,UTTAR PRADESH,1
Rajasthan,Aklera,2021,8,RAJASTHAN,1
Rajasthan,Mahabar,2021,8,RAJASTHAN,1
Rajasthan,Lalpura,2021,8,RAJASTHAN,1
Maharashtra,Aambi,2021,27,MAHARASHTRA,1
Maharashtra,Lava,2021,27,MAHARASHTRA,1
Tamil Nadu,Mallankinaru,2021,33,TAMIL NADU,1
Chhattisgarh,Chandrapur,2021,22,CHHATTISGARH,1
Sikkim,Nayabazar Notified Bazar Area,2021,11,SIKKIM,1
Rajasthan,Bora Was,2021,8,RAJASTHAN,1
Rajasthan,Chandlai,2021,8,RAJASTHAN,1
Uttar Pradesh,Lawar,2021,9,UTTAR PRADESH,1
Maharashtra,Pashan,2021,27,MAHARASHTRA,1
Gujarat,Khedbrahma,2021,24,GUJARAT,1
Rajasthan,Hasanpura,2021,8,RAJASTHAN,1
West Bengal,Tamluk,2021,19,WEST BENGAL,1
Gujarat,Gadkhol (CT),2021,24,GUJARAT,1
Uttar Pradesh,Tondi Fatehpur,2021,9,UTTAR PRADESH,1
Punjab,Mamdot,2021,3,PUNJAB,1
Uttar Pradesh,Handia,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Mundera Bazar,2021,9,UTTAR PRADESH,1
Karnataka,Sira,2021,29,KARNATAKA,1
Maharashtra,Narkhed,2021,27,MAHARASHTRA,1
Maharashtra,Jivati,2021,27,MAHARASHTRA,1
Andhra Pradesh,Gangadharapuram,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Attur,2021,33,TAMIL NADU,1
Uttar Pradesh,Mahrajganj,2021,9,UTTAR PRADESH,1
Gujarat,Siwan,2021,24,GUJARAT,1
Chhattisgarh,Palari,2021,22,CHHATTISGARH,1
Maharashtra,Ballarpur,2021,27,MAHARASHTRA,1
Haryana,Ambala,2021,6,HARYANA,1
Uttar Pradesh,Antu,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Islamnagar,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Satoha Asgarpur,2021,9,UTTAR PRADESH,1
Karnataka,Mundargi,2021,29,KARNATAKA,1
Uttar Pradesh,Kosi Kalan,2021,9,UTTAR PRADESH,1
Tamil Nadu,Kurumbalur,2021,33,TAMIL NADU,1
Rajasthan,Begun,2021,8,RAJASTHAN,1
Andhra Pradesh,Renigunta Agraharam,2021,28,ANDHRA PRADESH,1
Maharashtra,Dhanore,2021,27,MAHARASHTRA,1
Maharashtra,Salekasa,2021,27,MAHARASHTRA,1
Tamil Nadu,Vaitheeswarankoil,2021,33,TAMIL NADU,1
Tamil Nadu,Koradacheri,2021,33,TAMIL NADU,1
Maharashtra,Nimbalkar Vasti,2021,27,MAHARASHTRA,1
Bihar,Naugachhia,2021,10,BIHAR,1
Rajasthan,Banswara,2021,8,RAJASTHAN,1
Andhra Pradesh,T.Gannavaram,2021,28,ANDHRA PRADESH,1
Chhattisgarh,Arang,2021,22,CHHATTISGARH,1
Maharashtra,Ashta,2021,27,MAHARASHTRA,1
Uttar Pradesh,Sirsa,2021,9,UTTAR PRADESH,1
Tamil Nadu,Arumbavur,2021,33,TAMIL NADU,1
Chhattisgarh,Saragaon,2021,22,CHHATTISGARH,1
Jammu and Kashmir,Lakhanpur,2021,1,JAMMU AND KASHMIR,1
Rajasthan,Kotra,2021,8,RAJASTHAN,1
Gujarat,Gadhada,2021,24,GUJARAT,1
Tamil Nadu,Thiruthuraipoondi,2021,33,TAMIL NADU,1
Bihar,Jhajha,2021,10,BIHAR,1
Uttar Pradesh,Etawah,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Piduguralla,2021,28,ANDHRA PRADESH,1
Gujarat,Kothariya,2021,24,GUJARAT,1
Tamil Nadu,Alur,2021,33,TAMIL NADU,1
Tamil Nadu,Koovathur,2021,33,TAMIL NADU,1
Tamil Nadu,Mandapam,2021,33,TAMIL NADU,1
Maharashtra,Pathardi,2021,27,MAHARASHTRA,1
Uttar Pradesh,Reoti,2021,9,UTTAR PRADESH,1
West Bengal,Alipurduar,2021,19,WEST BENGAL,1
Tamil Nadu,Agoor,2021,33,TAMIL NADU,1
Tamil Nadu,Thengampudur,2021,33,TAMIL NADU,1
Rajasthan,Bhanpur Kalan,2021,8,RAJASTHAN,1
Rajasthan,Dungargarh,2021,8,RAJASTHAN,1
West Bengal,Dankuni,2021,19,WEST BENGAL,1
Nagaland,East Dimapur,2021,13,NAGALAND,1
Uttar Pradesh,Fatehganj Purvi,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Garikaparru,2021,28,ANDHRA PRADESH,1
Gujarat,Jambusar,2021,24,GUJARAT,1
Uttar Pradesh,Kurana,2021,9,UTTAR PRADESH,1
Karnataka,Manolli (Munavalli),2021,29,KARNATAKA,1
Rajasthan,Bali,2021,8,RAJASTHAN,1
Gujarat,Maliya,2021,24,GUJARAT,1
Tamil Nadu,Orikkai,2021,33,TAMIL NADU,1
Nagaland,Changtongya,2021,13,NAGALAND,1
Gujarat,Talala,2021,24,GUJARAT,1
Andhra Pradesh,Thurputallu,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Addanki,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Moolakaraipatti,2021,33,TAMIL NADU,1
Maharashtra,Salwad (CT),2021,27,MAHARASHTRA,1
Uttar Pradesh,Baragaon,2021,9,UTTAR PRADESH,1
Rajasthan,Teetardi,2021,8,RAJASTHAN,1
Gujarat,Chiloda (Naroda),2021,24,GUJARAT,1
Karnataka,Shahpur,2021,29,KARNATAKA,1
Rajasthan,Jaisalmer,2021,8,RAJASTHAN,1
Madhya Pradesh,Ranapur,2021,23,MADHYA PRADESH,1
Tamil Nadu,Narasingapuram,2021,33,TAMIL NADU,1
Karnataka,Koppa,2021,29,KARNATAKA,1
Madhya Pradesh,Datia,2021,23,MADHYA PRADESH,1
Andhra Pradesh,Undavalli,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Antari,2021,23,MADHYA PRADESH,1
Maharashtra,Bhokar,2021,27,MAHARASHTRA,1
Karnataka,Malur,2021,29,KARNATAKA,1
Karnataka,Robertson Pet,2021,29,KARNATAKA,1
Kerala,Kalliyoor (CT),2021,32,KERALA,1
Tamil Nadu,Ethapur (Yethapur),2021,33,TAMIL NADU,1
Chhattisgarh,Manendragarh,2021,22,CHHATTISGARH,1
Madhya Pradesh,Sawer,2021,23,MADHYA PRADESH,1
Rajasthan,Fatehpura,2021,8,RAJASTHAN,1
Rajasthan,Rampura Unti,2021,8,RAJASTHAN,1
Sikkim,Gangtok,2021,11,SIKKIM,1
Andhra Pradesh,Marripalem,2021,28,ANDHRA PRADESH,1
Maharashtra,Shahade,2021,27,MAHARASHTRA,1
Madhya Pradesh,Rampura,2021,23,MADHYA PRADESH,1
Madhya Pradesh,Piplya Mandi,2021,23,MADHYA PRADESH,1
Madhya Pradesh,Pichhore,2021,23,MADHYA PRADESH,1
Tamil Nadu,Nungambakkam,2021,33,TAMIL NADU,1
Uttar Pradesh,Kannauj,2021,9,UTTAR PRADESH,1
Manipur,Yairipok,2021,14,MANIPUR,1
West Bengal,Taherpur,2021,19,WEST BENGAL,1
Maharashtra,Chandvad,2021,27,MAHARASHTRA,1
Assam,Namrup,2021,18,ASSAM,1
Tamil Nadu,Suleeswaranpatti,2021,33,TAMIL NADU,1
Telangana,Nizamabad,2021,36,TELANGANA,1
Maharashtra,Mukhed,2021,27,MAHARASHTRA,1
Jammu and Kashmir,Katra,2021,1,JAMMU AND KASHMIR,1
Gujarat,Talod,2021,24,GUJARAT,1
Tamil Nadu,Chengam,2021,33,TAMIL NADU,1
Himachal Pradesh,Jawali,2021,2,HIMACHAL PRADESH,1
Andhra Pradesh,Rangampeta,2021,28,ANDHRA PRADESH,1
Madhya Pradesh,Neuton-Chikhli Kalan,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Mahona,2021,9,UTTAR PRADESH,1
Tamil Nadu,Chinnakkampalayam,2021,33,TAMIL NADU,1
Maharashtra,Parbhani,2021,27,MAHARASHTRA,1
Punjab,Nawanshahr,2021,3,PUNJAB,1
Maharashtra,Waki Tarf Wada,2021,27,MAHARASHTRA,1
Telangana,Jammikunta,2021,36,TELANGANA,1
Maharashtra,Wagholi (Rithi),2021,27,MAHARASHTRA,1
West Bengal,Jangipur,2021,19,WEST BENGAL,1
Madhya Pradesh,Ratlam,2021,23,MADHYA PRADESH,1
Haryana,Pehowa,2021,6,HARYANA,1
Gujarat,Kudsad,2021,24,GUJARAT,1
Maharashtra,Marunji,2021,27,MAHARASHTRA,1
Manipur,Imphal,2021,14,MANIPUR,1
Tamil Nadu,Sankarnagar,2021,33,TAMIL NADU,1
Karnataka,Pulakeshinagar,2021,29,KARNATAKA,1
Tamil Nadu,Sirupulalpettai,2021,33,TAMIL NADU,1
A&N Island,Port Blair,2021,35,ANDAMAN AND NICOBAR ISLANDS,1
Bihar,Maner,2021,10,BIHAR,1
Andhra Pradesh,Repalle,2021,28,ANDHRA PRADESH,1
Andhra Pradesh,Jaggampeta,2021,28,ANDHRA PRADESH,1
Rajasthan,Shyosinghpura Kallawala,2021,8,RAJASTHAN,1
Uttar Pradesh,Bindki,2021,9,UTTAR PRADESH,1
West Bengal,Birnagar,2021,19,WEST BENGAL,1
Maharashtra,Barshi Takali,2021,27,MAHARASHTRA,1
Jharkhand,Rajmahal,2021,20,JHARKHAND,1
Bihar,Dalsinghsarai,2021,10,BIHAR,1
Andhra Pradesh,Kovur,2021,28,ANDHRA PRADESH,1
Rajasthan,Kapasan,2021,8,RAJASTHAN,1
Kerala,Malappuram,2021,32,KERALA,1
Telangana,Mancherial,2021,36,TELANGANA,1
Uttar Pradesh,Chirgaon,2021,9,UTTAR PRADESH,1
Uttar Pradesh,Khatauli,2021,9,UTTAR PRADESH,1
Gujarat,Una,2021,24,GUJARAT,1
Kerala,Panoor,2021,32,KERALA,1
Bihar,Kahalgaon,2021,10,BIHAR,1
Gujarat,Valak,2021,24,GUJARAT,1
Uttar Pradesh,Kabrai,2021,9,UTTAR PRADESH,1
Maharashtra,Vashi,2021,27,MAHARASHTRA,1
Karnataka,Holalkere,2021,29,KARNATAKA,1
Uttar Pradesh,Faizganj,2021,9,UTTAR PRADESH,1
Madhya Pradesh,Rampur Baghelan,2021,23,MADHYA PRADESH,1
Uttar Pradesh,Nakur,2021,9,UTTAR PRADESH,1
Kerala,Mulamthuruthy (CT),2021,32,KERALA,1
Karnataka,Kudathini,2021,29,KARNATAKA,1
Nagaland,Meluri,2021,13,NAGALAND,1
Gujarat,Gavaridad,2021,24,GUJARAT,1
Rajasthan,Udaipurwati,2021,8,RAJASTHAN,1
Uttar Pradesh,Niwari,2021,9,UTTAR PRADESH,1
Maharashtra,Armori,2021,27,MAHARASHTRA,1
Tamil Nadu,Pallapalayam,2021,33,TAMIL NADU,1
Tamil Nadu,Mannargudi,2021,33,TAMIL NADU,1
Punjab,Zira,2021,3,PUNJAB,1
Uttar Pradesh,Mubarakpur,2021,9,UTTAR PRADESH,1
Andhra Pradesh,Gorantla,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Tiruchirappalli,2021,33,TAMIL NADU,1
Tamil Nadu,Kodavasal,2021,33,TAMIL NADU,1
Chhattisgarh,Kawardha,2021,22,CHHATTISGARH,1
Jharkhand,Chas,2021,20,JHARKHAND,1
Rajasthan,Shobhagpura,2021,8,RAJASTHAN,1
Uttar Pradesh,Bariya,2021,9,UTTAR PRADESH,1
Maharashtra,Astapur,2021,27,MAHARASHTRA,1
Maharashtra,Shrigonda,2021,27,MAHARASHTRA,1
Tamil Nadu,Vallam,2021,33,TAMIL NADU,1
Tamil Nadu,Kalkulam,2021,33,TAMIL NADU,1
Jharkhand,Giridih,2021,20,JHARKHAND,1
Uttar Pradesh,Bajna,2021,9,UTTAR PRADESH,1
Tamil Nadu,Madurai,2021,33,TAMIL NADU,1
Tamil Nadu,Keeripatti,2021,33,TAMIL NADU,1
Maharashtra,Mahabaleshwar,2021,27,MAHARASHTRA,1
Gujarat,Vaghodia INA,2021,24,GUJARAT,1
Maharashtra,Balapur,2021,27,MAHARASHTRA,1
Uttar Pradesh,Navada,2021,9,UTTAR PRADESH,1
Punjab,Kot Kapura,2021,3,PUNJAB,1
Telangana,Kagaznagar,2021,36,TELANGANA,1
Rajasthan,Chhapar,2021,8,RAJASTHAN,1
Maharashtra,Pandharkaoda,2021,27,MAHARASHTRA,1
Andhra Pradesh,Pathasrikakulam,2021,28,ANDHRA PRADESH,1
Maharashtra,Uruli Devachi,2021,27,MAHARASHTRA,1
Gujarat,Mehmedabad,2021,24,GUJARAT,1
Uttar Pradesh,Pinahat,2021,9,UTTAR PRADESH,1
Gujarat,Singarva,2021,24,GUJARAT,1
Tamil Nadu,Kadapakkam,2021,33,TAMIL NADU,1
Andhra Pradesh,Rajavolu,2021,28,ANDHRA PRADESH,1
Tamil Nadu,Sriramapuram,2021,33,TAMIL NADU,1
West Bengal,Asansol,2021,19,WEST BENGAL,1
Haryana,Fatehabad,2021,6,HARYANA,1
Arunachal Pradesh,Koloriang,2021,12,ARUNACHAL PRADESH,1
Tamil Nadu,Palladam,2021,33,TAMIL NADU,1
Andhra Pradesh,Eluru (R) (Part),2021,28,ANDHRA PRADESH,1
Rajasthan,Merta City,2021,8,RAJASTHAN,1
Gujarat,Anklav,2021,24,GUJARAT,1
Maharashtra,Chikhali,2021,27,MAHARASHTRA,1
Rajasthan,Deogarh,2021,8,RAJASTHAN,1
Rajasthan,Hanumanpura With Chak,2021,8,RAJASTHAN,1
Karnataka,Kamalapuram,2021,29,KARNATAKA,1
