ROWID,Country,State LGD Code,State,YearCode,Year,City name,Location name,Number of Monitoring Days,Minimum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Maximum Concentration of Sulphur Dioxide (SO2) (24-hourly average),Concentration of Sulphur Dioxide (SO2) (Annual average)
2985,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Katni,"Calderys Works Refactories India Private Limited, Guest House, Katni",94.0,6.0,27.0,12.0
2986,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Katni,"HIG4 Housing Board Colony Jhinjhri, Katni",98.0,7.0,30.0,12.0
2987,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Margherita,Coal India Office,96.0,4.0,9.0,6.0
2988,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Nagda,B C I Labour Club,78.0,7.0,20.0,11.0
2989,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Nagda,Chem. D. Labour Club,74.0,9.0,33.0,20.0
2990,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Nagda,Grasim Kalyan Kendra,77.0,6.0,23.0,12.0
2991,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Naharlagun,APSPCB Office compound,41.0,2.0,9.0,3.0
2992,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Prithampur,"RCC Over Head Tank No. 1, Sector3",104.0,6.0,27.0,12.0
2993,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Prithampur,"Vikas Bhavan, Sector2",103.0,6.0,27.0,11.0
2994,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Sagar,"Katra Bazar, Sagar",96.0,2.0,6.0,3.0
2995,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Sagar,Pt.Deendayal Nagar,91.0,2.0,11.0,3.0
2996,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Satna,"MPPCB,Dharwari GaliNo.5,House No.318",113.0,2.0,5.0,3.0
2997,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Satna,Subdivisional Office E/M Light Machniery,89.0,3.0,6.0,4.0
2998,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Singrauli,Jayant Township,75.0,15.0,37.0,23.0
2999,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Singrauli,"N.T.P.C., Vidyanagar",75.0,13.0,32.0,23.0
3000,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Singrauli,Waidhan,75.0,14.0,31.0,23.0
3001,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Ujjain,Chamunda Mata Chouraha,96.0,10.0,18.0,14.0
3002,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Ujjain,District Office,95.0,10.0,19.0,15.0
3003,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Ujjain,Mahakal Temple,122.0,3.0,38.0,12.0
3004,India,23,Madhya Pradesh,2018,"Calendar Year (Jan - Dec), 2018",Ujjain,Regional Office,106.0,6.0,17.0,11.0
3005,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Amlai,HJI,60.0,10.0,19.0,14.0
3006,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Amlai,OPM,69.0,9.0,16.0,12.0
3007,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bhopal,"AKVN Office, Industrial Area Mandideep, Raisen",71.0,8.0,22.0,14.0
3008,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bhopal,Arera Colony,82.0,2.0,11.0,3.0
3009,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bhopal,"Barkatuallah University, Hoshgabad Road, Bhopal",71.0,2.0,13.0,7.0
3010,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bhopal,CETP Govindpura,88.0,2.0,16.0,9.0
3011,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bhopal,"Hamidia Road, MP Hastshilp Vikas Nigam",71.0,2.0,28.0,11.0
3012,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bhopal,"Kolar Thana, Kolar Road, Bhopal",69.0,2.0,20.0,10.0
3013,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bhopal,"Main Road, Hemu Colony, Bairagarh, Bhopal",76.0,2.0,14.0,8.0
3014,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bhopal,"Nutan Subhash School, T.T. Nagar",36.0,2.0,5.0,2.0
3015,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bongaigaon,Barpara Office Building,86.0,3.0,11.0,4.0
3016,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Bongaigaon,"Oil India Ltd. PS6, Chirang",70.0,3.0,12.0,4.0
3017,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Chhindwara,"HIG 33, Front of Geetanali Park Housing Board Colony, Chadagaon",96.0,2.0,6.0,3.0
3018,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Chhindwara,"Hindustan Unileaver, Narsinghpur Road,",87.0,2.0,4.0,3.0
3019,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Daranga,"BATAD, Sandoop Jhankar town of Bhutan, Baska",94.0,4.0,11.0,7.0
3020,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Dewas,Dewas Metal Section,93.0,10.0,33.0,19.0
3021,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Dewas,EID Perry (I) Limited,94.0,9.0,33.0,19.0
3022,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Dewas,Vikas Nagar,96.0,11.0,32.0,20.0
3023,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Dibrugarh,Dibrugarh Office Building,89.0,4.0,9.0,5.0
3024,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Golaghat,Golaghat Office Building,80.0,4.0,8.0,6.0
3025,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Guwahati,"Boragaon, IASST, Kamrup",114.0,5.0,12.0,7.0
3026,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Guwahati,"Guwahati University, Kamrup",117.0,5.0,11.0,7.0
3027,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Guwahati,"Head Office, Bamunimaidam",134.0,7.0,24.0,12.0
3028,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Guwahati,"ITI Building, Gopinath Nagar",117.0,5.0,12.0,7.0
3029,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Guwahati,"Khanapara, Central Dairy, Kamrup",129.0,5.0,15.0,7.0
3030,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Guwahati,"Near Pragjyotish College, Santipur",133.0,5.0,11.0,7.0
3031,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Gwalior,Dindayal Nagar,90.0,5.0,26.0,12.0
3032,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Gwalior,Maharaj Bada,93.0,2.0,32.0,13.0
3033,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Indore,"Kothari Market, M.G. Road",109.0,3.0,20.0,9.0
3034,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Indore,"M.P. Laghu Udyog, Pologround",103.0,4.0,13.0,9.0
3035,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Indore,"Telephone Nagar, 26 A, Kanadia Road",109.0,5.0,12.0,9.0
3036,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Jabalpur,Udaipur Beverage Racchai,101.0,11.0,16.0,13.0
3037,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Jabalpur,Vijay Nagar,101.0,2.0,2.0,2.0
3038,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Katni,"Calderys Works Refactories India Private Limited, Guest House, Katni",72.0,8.0,12.0,11.0
3039,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Katni,"HIG4 Housing Board Colony Jhinjhri, Katni",96.0,7.0,18.0,10.0
3040,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Nagda,B C I Labour Club,80.0,4.0,13.0,8.0
3041,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Nagda,Chem. D. Labour Club,79.0,7.0,26.0,14.0
3042,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Nagda,Grasim Kalyan Kendra,75.0,5.0,17.0,9.0
3043,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Naharlagun,APSPCB Office compound,34.0,2.0,6.0,3.0
3044,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Prithampur,"RCC Over Head Tank No. 1, Sector3",112.0,6.0,14.0,10.0
3045,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Prithampur,"Vikas Bhavan, Sector2",94.0,6.0,14.0,10.0
3046,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Sagar,"Katra Bazar, Sagar",66.0,2.0,5.0,3.0
3047,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Sagar,Pt.Deendayal Nagar,69.0,2.0,6.0,4.0
3048,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Satna,"MPPCB,Dharwari GaliNo.5,House No.318",75.0,2.0,6.0,3.0
3049,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Satna,Subdivisional Office E/M Light Machniery,77.0,2.0,6.0,4.0
3050,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Singrauli,Jayant Township,83.0,18.0,61.0,31.0
3051,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Singrauli,"N.T.P.C., Vidyanagar",81.0,17.0,64.0,31.0
3052,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Singrauli,Waidhan,87.0,13.0,63.0,30.0
3053,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Ujjain,Chamunda Mata Chouraha,49.0,8.0,15.0,11.0
3054,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Ujjain,District Office,67.0,9.0,14.0,11.0
3055,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Ujjain,Mahakal Temple,51.0,7.0,15.0,11.0
3056,India,23,Madhya Pradesh,2019,"Calendar Year (Jan - Dec), 2019",Ujjain,Regional Office,75.0,7.0,14.0,10.0
3057,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Amlai,HJI,,8.0,17.0,11.0
3058,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Amlai,OPM,,9.0,17.0,11.0
3059,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Bhopal,Arera Colony,,2.0,18.0,4.0
3060,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Bhopal,CETP Govindpura,,2.0,15.0,7.0
3061,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Bhopal,"Hamidia Road, MP Hastshilp Vikas Nigam",,2.0,24.0,10.0
3062,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Chhindwara,"HIG 33, Front of Geetanali Park Housing Board Colony, Chadagaon",,2.0,4.0,3.0
3063,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Chhindwara,"Hindustan Unileaver, Narsinghpur Road,",,2.0,5.0,3.0
3064,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Dewas,Dewas Metal Section,,10.0,23.0,17.0
3065,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Dewas,EID Perry (I) Limited,,10.0,26.0,16.0
3066,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Dewas,Vikas Nagar,,11.0,25.0,16.0
3067,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Gwalior,Dindayal Nagar,,2.0,42.0,14.0
3068,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Gwalior,Maharaj Bada,,3.0,45.0,17.0
3069,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Indore,"Kothari Market, M.G. Road",,6.0,16.0,11.0
3070,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Indore,"M.P. Laghu Udyog, Pologround",,7.0,13.0,11.0
3071,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Indore,"Telephone Nagar, 26 A, Kanadia Road",,6.0,16.0,10.0
3072,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Jabalpur,Udaipur Beverage Racchai,,10.0,17.0,13.0
3073,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Jabalpur,Vijay Nagar,,2.0,11.0,2.0
3074,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Katni,"Calderys Works Refactories India Private Limited, Guest House, Katni",,7.0,14.0,9.0
3075,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Katni,"HIG4 Housing Board Colony Jhinjhri, Katni",,4.0,14.0,9.0
3076,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Nagda,B C I Labour Club,,6.0,14.0,10.0
3077,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Nagda,Chem. D. Labour Club,,11.0,22.0,16.0
3078,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Nagda,Grasim Kalyan Kendra,,5.0,19.0,11.0
3079,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Prithampur,"RCC Over Head Tank No. 1, Sector3",,7.0,15.0,10.0
3080,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Prithampur,"Vikas Bhavan, Sector2",,5.0,17.0,10.0
3081,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Sagar,"Katra Bazar, Sagar",,2.0,5.0,3.0
3082,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Sagar,Pt.Deendayal Nagar,,2.0,6.0,3.0
3083,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Satna,"MPPCB,Dharwari GaliNo.5,House No.318",,2.0,7.0,4.0
3084,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Satna,Subdivisional Office E/M Light Machniery,,4.0,8.0,5.0
3085,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Singrauli,Jayant Township,,15.0,59.0,29.0
3086,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Singrauli,"N.T.P.C., Vidyanagar",,14.0,53.0,30.0
3087,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Singrauli,Waidhan,,10.0,56.0,29.0
3088,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Ujjain,Chamunda Mata Chouraha,,6.0,19.0,9.0
3089,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Ujjain,District Office,,7.0,13.0,10.0
3090,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Ujjain,Mahakal Temple,,7.0,20.0,10.0
3091,India,23,Madhya Pradesh,2020,"Calendar Year (Jan - Dec), 2020",Ujjain,Regional Office,,5.0,13.0,8.0
3092,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Amlai,,,,,10.0
3093,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Bhopal,,,,,17.0
3094,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Chindwara,,,,,5.0
3095,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Damoh,,,,,
3096,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Dewas,,,,,12.0
3097,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Gwalior,,,,,16.0
3098,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Indore,,,,,13.0
3099,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Jabalpur,,,,,12.0
3100,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Katni,,,,,14.0
3101,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Maihar,,,,,11.0
3102,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Mandideep,,,,,30.0
3103,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Nagda,,,,,6.0
3104,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Pithampur,,,,,16.0
3105,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Ratlam,,,,,13.0
3106,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Rewa,,,,,9.0
3107,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Sagar,,,,,7.0
3108,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Satna,,,,,15.0
3109,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Singrauli,,,,,29.0
3110,India,23,Madhya Pradesh,2021,"Calendar Year (Jan - Dec), 2021",Ujjain,,,,,7.0
3111,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Ahmedabad,Cadilla Bridge Narol,80.0,11.0,23.0,14.0
3112,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Ahmedabad,L.D. Engg. College,79.0,8.0,19.0,11.0
3113,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Ahmedabad,"Naroda, G.I.D.C.",81.0,9.0,19.0,13.0
3114,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Ahmedabad,"Naroda, G.I.D.C., Ahmadabad",20.0,11.0,18.0,15.0
3115,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Ahmedabad,"R.C. Technical High School, Mirzapur",69.0,8.0,18.0,11.0
3116,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Ahmedabad,"Shardaben Hospital, Saraspur",81.0,9.0,18.0,12.0
3117,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Anklesvar,"Durga Traders, Bhavanafarm Society",86.0,9.0,20.0,13.0
3118,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Anklesvar,Rallis India Ltd.,86.0,12.0,19.0,15.0
3119,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Jamnagar,Fisheries Office,77.0,9.0,15.0,12.0
3120,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Rajkot,GPCB Regional Offce,77.0,7.0,15.0,11.0
3121,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Rajkot,Nr. Sardhara Industrial Corporation,77.0,8.0,16.0,12.0
3122,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Rajkot,S.V.R. Engg. College,92.0,8.0,16.0,11.0
3123,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Surat,"B.R.C. High School, Udhna",92.0,12.0,24.0,16.0
3124,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Surat,"GPCB Office, Geri Vasahat",81.0,9.0,20.0,11.0
3125,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Surat,Near Air India Office,84.0,8.0,15.0,11.0
3126,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Vadodara,CETP Nandesari,81.0,10.0,29.0,15.0
3127,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Vadodara,Dandia Bazaar,81.0,11.0,20.0,14.0
3128,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Vapi,"GEB, IIIrd Phase, GIDC",98.0,9.0,19.0,13.0
3129,India,24,Gujarat,2013,"Calendar Year (Jan - Dec), 2013",Vapi,"Vapi Nagar Palika, Vapi",98.0,9.0,18.0,13.0
3130,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Ahmedabad,Cadilla Bridge Narol,68.0,12.0,16.0,14.0
3131,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Ahmedabad,L.D. Engg. College,68.0,10.0,16.0,13.0
3132,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Ahmedabad,"Naroda, G.I.D.C.",68.0,11.0,16.0,13.0
3133,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Ahmedabad,"Naroda, G.I.D.C., Ahmadabad",66.0,11.0,26.0,16.0
3134,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Ahmedabad,"R.C. Technical High School, Mirzapur",64.0,9.0,17.0,13.0
3135,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Ahmedabad,"Shardaben Hospital, Saraspur",68.0,9.0,15.0,12.0
3136,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Anklesvar,"Durga Traders, Bhavanafarm Society",101.0,11.0,24.0,15.0
3137,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Anklesvar,Rallis India Ltd.,103.0,13.0,25.0,16.0
3138,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Jamnagar,Fisheries Office,67.0,11.0,22.0,15.0
3139,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Rajkot,GPCB Regional Offce,51.0,10.0,16.0,12.0
3140,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Rajkot,Nr. Sardhara Industrial Corporation,66.0,12.0,15.0,14.0
3141,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Surat,"B.R.C. High School, Udhna",68.0,12.0,18.0,15.0
3142,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Surat,Near Air India Office,68.0,12.0,22.0,15.0
3143,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Surat,S.V.R. Engg. College,68.0,11.0,18.0,14.0
3144,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Vadodara,CETP Nandesari,67.0,13.0,23.0,17.0
3145,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Vadodara,Dandia Bazaar,67.0,13.0,18.0,15.0
3146,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Vadodara,"GPCB Office, Geri Vasahat",66.0,10.0,18.0,13.0
3147,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Vapi,"GEB, IIIrd Phase, GIDC",65.0,12.0,20.0,15.0
3148,India,24,Gujarat,2014,"Calendar Year (Jan - Dec), 2014",Vapi,"Vapi Nagar Palika, Vapi",64.0,11.0,17.0,14.0
3149,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Bhagavathi Estate, Keval Kanta Road, Rakhiyal",30.0,8.0,16.0,13.0
3150,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Ahmedabad,Cadilla Bridge Narol,30.0,7.0,15.0,13.0
3151,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Ahmedabad,L.D. Engg. College,31.0,6.0,18.0,13.0
3152,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Naroda, G.I.D.C., Ahmadabad",30.0,7.0,16.0,13.0
3153,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Naroda, G.I.D.C.,Behrampur",31.0,12.0,21.0,14.0
3154,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"R.C. Technical High School, Mirzapur",30.0,6.0,14.0,12.0
3155,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Reliable Products, 61/62 Ilaben Estate,",24.0,12.0,15.0,14.0
3156,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Ahmedabad,"Shardaben Hospital, Saraspur",24.0,11.0,15.0,13.0
3157,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Anklesvar,"Durga Traders, Bhavanafarm Society",24.0,13.0,17.0,15.0
3158,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Anklesvar,Rallis India Ltd.,24.0,13.0,16.0,15.0
3159,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Jamnagar,Fisheries Office,24.0,11.0,15.0,13.0
3160,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Rajkot,GPCB Regional Offce,24.0,11.0,15.0,13.0
3161,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Rajkot,Nr. Sardhara Industrial Corporation,24.0,11.0,15.0,13.0
3162,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Surat,"B.R.C. High School, Udhna",24.0,13.0,16.0,14.0
3163,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Surat,Near Air India Office,24.0,12.0,15.0,14.0
3164,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Surat,S.V.R. Engg. College,24.0,11.0,15.0,13.0
3165,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Vadodara,CETP Nandesari,63.0,12.0,22.0,15.0
3166,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Vadodara,Dandia Bazaar,63.0,11.0,31.0,13.0
3167,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Vadodara,"GPCB Office, Geri Vasahat",65.0,10.0,18.0,12.0
3168,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Vadodara,"Sterling Gelatin Guest House, VillKarakhadi Padia",63.0,12.0,18.0,14.0
3169,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Vapi,"GEB, IIIrd Phase, GIDC",24.0,12.0,15.0,14.0
3170,India,24,Gujarat,2015,"Calendar Year (Jan - Dec), 2015",Vapi,"Vapi Nagar Palika, Vapi",24.0,11.0,15.0,13.0
3171,India,24,Gujarat,2016,"Calendar Year (Jan - Dec), 2016",Ahmedabad,"AZL Behrampura, Ahmadabad",95.0,8.0,31.0,15.0
3172,India,24,Gujarat,2016,"Calendar Year (Jan - Dec), 2016",Ahmedabad,"Bhagavathi Estate, Keval Kanta Road, Rakhiyal",51.0,9.0,28.0,16.0
3173,India,24,Gujarat,2016,"Calendar Year (Jan - Dec), 2016",Ahmedabad,Cadilla Bridge Narol,104.0,9.0,30.0,14.0
3174,India,24,Gujarat,2016,"Calendar Year (Jan - Dec), 2016",Ahmedabad,"Dyno Wash,27 Ilaben Estate",51.0,9.0,28.0,16.0
3175,India,24,Gujarat,2016,"Calendar Year (Jan - Dec), 2016",Ahmedabad,L.D. Engg. College,105.0,7.0,25.0,13.0
