ROWID,Country,State lgd code,State,Yearcode,Year,Monthcode,Month,Calendardaycode,Calendar day,City,Quality of air,Index value of air
4638,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Namchi,Good,35
4639,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Pelling,Good,18
4640,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Rangpo,,
4641,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201123,2020-11-23,Singtam,,
4642,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Chungthang,,
4643,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Gangtok,,
4644,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Mangan,,
4645,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Namchi,,
4646,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Pelling,,
4647,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Rangpo,,
4648,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201124,2020-11-24,Singtam,,
4649,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Chungthang,Good,12
4650,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Gangtok,Good,12
4651,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Mangan,Good,49
4652,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Namchi,Good,36
4653,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Pelling,Good,16
4654,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Rangpo,Satisfactory,70
4655,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201125,2020-11-25,Singtam,Satisfactory,70
4656,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Chungthang,,
4657,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Gangtok,,
4658,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Mangan,,
4659,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Namchi,,
4660,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Pelling,,
4661,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Rangpo,,
4662,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201126,2020-11-26,Singtam,,
4663,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Chungthang,Good,20
4664,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Gangtok,Good,20
4665,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Mangan,Good,47
4666,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Namchi,Good,33
4667,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Pelling,Good,18
4668,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Rangpo,Satisfactory,73
4669,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201127,2020-11-27,Singtam,Satisfactory,73
4670,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Chungthang,,
4671,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Gangtok,,
4672,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Mangan,,
4673,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Namchi,,
4674,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Pelling,,
4675,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Rangpo,,
4676,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201128,2020-11-28,Singtam,,
4677,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Chungthang,,
4678,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Gangtok,,
4679,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Mangan,,
4680,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Namchi,,
4681,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Pelling,,
4682,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Rangpo,,
4683,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201129,2020-11-29,Singtam,,
4684,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201130,2020-11-30,Chungthang,,
4685,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201130,2020-11-30,Gangtok,,
4686,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201130,2020-11-30,Mangan,,
4687,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201130,2020-11-30,Namchi,,
4688,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201130,2020-11-30,Pelling,,
4689,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201130,2020-11-30,Rangpo,,
4690,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",20201130,2020-11-30,Singtam,,
4691,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201201,2020-12-01,Chungthang,Good,21
4692,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201201,2020-12-01,Gangtok,Good,27
4693,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201201,2020-12-01,Mangan,Good,44
4694,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201201,2020-12-01,Namchi,Good,30
4695,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201201,2020-12-01,Pelling,Good,23
4696,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201201,2020-12-01,Rangpo,Satisfactory,80
4697,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201201,2020-12-01,Ravangla,Good,24
4698,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201201,2020-12-01,Singtam,Satisfactory,80
4699,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201202,2020-12-02,Chungthang,,
4700,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201202,2020-12-02,Gangtok,,
4701,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201202,2020-12-02,Mangan,,
4702,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201202,2020-12-02,Namchi,,
4703,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201202,2020-12-02,Pelling,,
4704,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201202,2020-12-02,Rangpo,,
4705,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201202,2020-12-02,Ravangla,,
4706,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201202,2020-12-02,Singtam,,
4707,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201203,2020-12-03,Chungthang,Good,22
4708,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201203,2020-12-03,Gangtok,Good,34
4709,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201203,2020-12-03,Mangan,Good,49
4710,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201203,2020-12-03,Namchi,Good,35
4711,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201203,2020-12-03,Pelling,Good,22
4712,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201203,2020-12-03,Rangpo,Satisfactory,85
4713,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201203,2020-12-03,Ravangla,Good,25
4714,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201203,2020-12-03,Singtam,Satisfactory,85
4715,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201204,2020-12-04,Chungthang,,
4716,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201204,2020-12-04,Gangtok,,
4717,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201204,2020-12-04,Mangan,,
4718,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201204,2020-12-04,Namchi,,
4719,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201204,2020-12-04,Pelling,,
4720,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201204,2020-12-04,Rangpo,,
4721,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201204,2020-12-04,Ravangla,,
4722,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201204,2020-12-04,Singtam,,
4723,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201205,2020-12-05,Chungthang,Good,21
4724,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201205,2020-12-05,Gangtok,Good,30
4725,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201205,2020-12-05,Mangan,Good,26
4726,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201205,2020-12-05,Namchi,Good,33
4727,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201205,2020-12-05,Pelling,Good,20
4728,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201205,2020-12-05,Rangpo,Satisfactory,73
4729,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201205,2020-12-05,Ravangla,Good,22
4730,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201205,2020-12-05,Singtam,Satisfactory,73
4731,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201206,2020-12-06,Chungthang,,
4732,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201206,2020-12-06,Gangtok,,
4733,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201206,2020-12-06,Mangan,,
4734,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201206,2020-12-06,Namchi,,
4735,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201206,2020-12-06,Pelling,,
4736,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201206,2020-12-06,Rangpo,,
4737,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201206,2020-12-06,Ravangla,,
4738,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201206,2020-12-06,Singtam,,
4739,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201207,2020-12-07,Chungthang,Good,22
4740,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201207,2020-12-07,Gangtok,Good,36
4741,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201207,2020-12-07,Mangan,Satisfactory,54
4742,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201207,2020-12-07,Namchi,Good,29
4743,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201207,2020-12-07,Pelling,Good,22
4744,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201207,2020-12-07,Rangpo,Satisfactory,69
4745,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201207,2020-12-07,Ravangla,Good,24
4746,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201207,2020-12-07,Singtam,Satisfactory,69
4747,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201208,2020-12-08,Chungthang,,
4748,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201208,2020-12-08,Gangtok,,
4749,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201208,2020-12-08,Mangan,,
4750,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201208,2020-12-08,Namchi,,
4751,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201208,2020-12-08,Pelling,,
4752,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201208,2020-12-08,Rangpo,,
4753,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201208,2020-12-08,Ravangla,,
4754,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201208,2020-12-08,Singtam,,
4755,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201209,2020-12-09,Chungthang,Good,23
4756,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201209,2020-12-09,Gangtok,Good,23
4757,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201209,2020-12-09,Mangan,Good,50
4758,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201209,2020-12-09,Namchi,Good,33
4759,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201209,2020-12-09,Pelling,Good,30
4760,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201209,2020-12-09,Rangpo,Satisfactory,60
4761,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201209,2020-12-09,Ravangla,Good,21
4762,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201209,2020-12-09,Singtam,Satisfactory,60
4763,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201210,2020-12-10,Chungthang,,
4764,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201210,2020-12-10,Gangtok,Good,41
4765,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201210,2020-12-10,Mangan,,
4766,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201210,2020-12-10,Namchi,,
4767,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201210,2020-12-10,Pelling,,
4768,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201210,2020-12-10,Rangpo,,
4769,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201210,2020-12-10,Ravangla,,
4770,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201210,2020-12-10,Singtam,,
4771,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Chungthang,Good,23
4772,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Gangtok,Good,34
4773,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Mangan,Satisfactory,57
4774,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Namchi,Good,28
4775,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Pelling,Good,22
4776,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Rangpo,Satisfactory,62
4777,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Ravangla,Good,23
4778,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201211,2020-12-11,Singtam,Satisfactory,62
4779,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Chungthang,,
4780,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Gangtok,,
4781,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Mangan,,
4782,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Namchi,,
4783,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Pelling,,
4784,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Rangpo,,
4785,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Ravangla,,
4786,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201212,2020-12-12,Singtam,,
4787,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Chungthang,,
4788,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Gangtok,,
4789,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Mangan,,
4790,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Namchi,,
4791,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Pelling,,
4792,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Rangpo,,
4793,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Ravangla,,
4794,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201213,2020-12-13,Singtam,,
4795,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Chungthang,,
4796,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Gangtok,,
4797,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Mangan,,
4798,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Namchi,,
4799,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Pelling,,
4800,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Rangpo,,
4801,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Ravangla,,
4802,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201214,2020-12-14,Singtam,,
4803,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Chungthang,,
4804,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Gangtok,,
4805,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Mangan,,
4806,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Namchi,,
4807,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Pelling,,
4808,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Rangpo,,
4809,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Ravangla,,
4810,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201215,2020-12-15,Singtam,,
4811,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Chungthang,,
4812,India,11,Sikkim,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",20201216,2020-12-16,Gangtok,,
