srcStateName,srcYear,srcMonth,srcCalendarDay,City,Index Value of air,Quality of air,YearCode,Year,MonthCode,Month,DayCode,CalendarDay
Himachal Pradesh,2020,Jan - 2020,23-Jan-2020,Shimla,54,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Maharashtra,2020,Jan - 2020,23-Jan-2020,Jalgaon,55,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Maharashtra,2020,Jan - 2020,23-Jan-2020,Bhiwandi,67,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Telangana,2020,Jan - 2020,23-Jan-2020,Khammam,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Punjab,2020,Jan - 2020,23-Jan-2020,Naudhrani (Malerkotla),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Punjab,2020,Jan - 2020,23-Jan-2020,Poohli (Bhatinda),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Punjab,2020,Jan - 2020,23-Jan-2020,Rakhra (Patiala),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Rajasthan,2020,Jan - 2020,23-Jan-2020,Bharatpur,119,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Rajasthan,2020,Jan - 2020,23-Jan-2020,Chittorgargh,119,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Sivasagar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Tezpur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Tinsukia,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Ranaghat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Rampurhat,101,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Raigunj,123,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Bongaigaon,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Daranga,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Dibrugarh,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Golaghat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Magherita,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,23-Jan-2020,Nagaon,76,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Amtala,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Uttarakhand,2020,Jan - 2020,23-Jan-2020,Rudrapur,114,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Uttarakhand,2020,Jan - 2020,23-Jan-2020,Rishikesh,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Uttar Pradesh,2020,Jan - 2020,23-Jan-2020,Jhansi,120,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Barrckpore,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Bardhaman,101,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Goa,2020,Jan - 2020,23-Jan-2020,Tilamol,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Goa,2020,Jan - 2020,23-Jan-2020,Tuem,61,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Barasat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Bankura,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Punjab,2020,Jan - 2020,23-Jan-2020,Dera Bassi,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Punjab,2020,Jan - 2020,23-Jan-2020,Changal (Sangrur),87,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Punjab,2020,Jan - 2020,23-Jan-2020,Bara Pind (Goraya),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Uttarakhand,2020,Jan - 2020,23-Jan-2020,Kashipur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Uttarakhand,2020,Jan - 2020,23-Jan-2020,Haridwar,121,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Uttarakhand,2020,Jan - 2020,23-Jan-2020,Haldwani,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Tamilnadu,2020,Jan - 2020,23-Jan-2020,Trichy,39,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Telangana,2020,Jan - 2020,23-Jan-2020,Adilabad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Telangana,2020,Jan - 2020,23-Jan-2020,Karimnagar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Goa,2020,Jan - 2020,23-Jan-2020,Usgao-Pale,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Goa,2020,Jan - 2020,23-Jan-2020,Vasco,84,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Maharashtra,2020,Jan - 2020,23-Jan-2020,Sangli,169,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Himachal Pradesh,2020,Jan - 2020,23-Jan-2020,Manali,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Himachal Pradesh,2020,Jan - 2020,23-Jan-2020,Nalagarh,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Himachal Pradesh,2020,Jan - 2020,23-Jan-2020,Parwanoo,61,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Punjab,2020,Jan - 2020,23-Jan-2020,Aspal Khurd (Tapa),111,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Pondicherry,2020,Jan - 2020,23-Jan-2020,Karaikal,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Himachal Pradesh,2020,Jan - 2020,23-Jan-2020,Poanta Sahib,93,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Madhya Pradesh,2020,Jan - 2020,23-Jan-2020,Amlai,76,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Kerala,2020,Jan - 2020,23-Jan-2020,Wayanad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Kerala,2020,Jan - 2020,23-Jan-2020,Pathanamthitta,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Kerala,2020,Jan - 2020,23-Jan-2020,Palakkad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Kerala,2020,Jan - 2020,23-Jan-2020,Mallappuram,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Kerala,2020,Jan - 2020,23-Jan-2020,Kottayam,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Baharampur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Maharashtra,2020,Jan - 2020,23-Jan-2020,Ulhas Nagar,90,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Manipur,2020,Jan - 2020,23-Jan-2020,Imphal,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Meghalaya,2020,Jan - 2020,23-Jan-2020,Byrnihat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Meghalaya,2020,Jan - 2020,23-Jan-2020,Dawki,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Meghalaya,2020,Jan - 2020,23-Jan-2020,Khlihriat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Purulia,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
West Bengal,2020,Jan - 2020,23-Jan-2020,Medinipur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200123,2020-01-23
Assam,2020,Jan - 2020,24-Jan-2020,Bongaigaon,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Odisha,2020,Jan - 2020,24-Jan-2020,Jharsuguda,113,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Odisha,2020,Jan - 2020,24-Jan-2020,Cuttack,129,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Odisha,2020,Jan - 2020,24-Jan-2020,Bhubaneshwar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Odisha,2020,Jan - 2020,24-Jan-2020,Berhampur,60,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Odisha,2020,Jan - 2020,24-Jan-2020,Balasore,100,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Odisha,2020,Jan - 2020,24-Jan-2020,Angul,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Nagaland,2020,Jan - 2020,24-Jan-2020,Dimapur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Mizoram,2020,Jan - 2020,24-Jan-2020,Kolasib,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Mizoram,2020,Jan - 2020,24-Jan-2020,Champhai,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Meghalaya,2020,Jan - 2020,24-Jan-2020,Umaim,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Meghalaya,2020,Jan - 2020,24-Jan-2020,Tura,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Meghalaya,2020,Jan - 2020,24-Jan-2020,Nongstoin,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Odisha,2020,Jan - 2020,24-Jan-2020,Sambalpur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Pondicherry,2020,Jan - 2020,24-Jan-2020,Karaikal,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Aspal Khurd (Tapa),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Bara Pind (Goraya),106,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Changal (Sangrur),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Dera Bassi,107,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Andhra Pradesh,2020,Jan - 2020,24-Jan-2020,Anatapur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Andhra Pradesh,2020,Jan - 2020,24-Jan-2020,Chittor,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Meghalaya,2020,Jan - 2020,24-Jan-2020,Khlihriat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Meghalaya,2020,Jan - 2020,24-Jan-2020,Dawki,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Meghalaya,2020,Jan - 2020,24-Jan-2020,Byrnihat,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Manipur,2020,Jan - 2020,24-Jan-2020,Imphal,149,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Ulhas Nagar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Sangli,108,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Fatehpur (Samana),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Jaito Sarja (Batala),69,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Kharaori (Sirhind),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Lakho ke Behram,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Mrar Kalan (Muktsar),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Mureedke (Batala),67,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Andhra Pradesh,2020,Jan - 2020,24-Jan-2020,Eluru,68,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Andhra Pradesh,2020,Jan - 2020,24-Jan-2020,Guntur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Andhra Pradesh,2020,Jan - 2020,24-Jan-2020,Kadapa,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Andhra Pradesh,2020,Jan - 2020,24-Jan-2020,Kakinada,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Pimpri-Chinchwad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Latur,80,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Kolhapur,115,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Jalna,102,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Jalgaon,55,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Bhiwandi,64,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Badlapur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Amravati,99,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Ambernath,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Maharashtra,2020,Jan - 2020,24-Jan-2020,Akola,68,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Madhya Pradesh,2020,Jan - 2020,24-Jan-2020,Nagda,46,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Madhya Pradesh,2020,Jan - 2020,24-Jan-2020,Chindwara,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Naudhrani (Malerkotla),138,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Poohli (Bhatinda),,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Punjab,2020,Jan - 2020,24-Jan-2020,Rakhra (Patiala),81,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Rajasthan,2020,Jan - 2020,24-Jan-2020,Bharatpur,154,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Rajasthan,2020,Jan - 2020,24-Jan-2020,Chittorgargh,73,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Madhya Pradesh,2020,Jan - 2020,24-Jan-2020,Amlai,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Kerala,2020,Jan - 2020,24-Jan-2020,Wayanad,28,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Kerala,2020,Jan - 2020,24-Jan-2020,Pathanamthitta,32,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Kerala,2020,Jan - 2020,24-Jan-2020,Palakkad,123,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Kerala,2020,Jan - 2020,24-Jan-2020,Mallappuram,34,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Kerala,2020,Jan - 2020,24-Jan-2020,Kottayam,39,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Sikkim,2020,Jan - 2020,24-Jan-2020,Gangtok,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Sikkim,2020,Jan - 2020,24-Jan-2020,Mangan,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Sikkim,2020,Jan - 2020,24-Jan-2020,Namchi,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Sikkim,2020,Jan - 2020,24-Jan-2020,Pelling,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Sikkim,2020,Jan - 2020,24-Jan-2020,Rangpo,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Kerala,2020,Jan - 2020,24-Jan-2020,Alappuzha,41,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Karnataka,2020,Jan - 2020,24-Jan-2020,Tumkuru,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Karnataka,2020,Jan - 2020,24-Jan-2020,Mandya,43,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Karnataka,2020,Jan - 2020,24-Jan-2020,Chitradurga,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Karnataka,2020,Jan - 2020,24-Jan-2020,Belgaum,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jharkhand,2020,Jan - 2020,24-Jan-2020,Sindri,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jharkhand,2020,Jan - 2020,24-Jan-2020,Saraikela,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jharkhand,2020,Jan - 2020,24-Jan-2020,Ranchi,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jharkhand,2020,Jan - 2020,24-Jan-2020,Jharia,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jharkhand,2020,Jan - 2020,24-Jan-2020,Jamshedpur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jharkhand,2020,Jan - 2020,24-Jan-2020,Dhanbad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jharkhand,2020,Jan - 2020,24-Jan-2020,Barajamda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Sikkim,2020,Jan - 2020,24-Jan-2020,Ravangla,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Sikkim,2020,Jan - 2020,24-Jan-2020,Singtam,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Tamilnadu,2020,Jan - 2020,24-Jan-2020,Cuddalore,58,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Tamilnadu,2020,Jan - 2020,24-Jan-2020,Madurai,60,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Tamilnadu,2020,Jan - 2020,24-Jan-2020,Mettur,32,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Tamilnadu,2020,Jan - 2020,24-Jan-2020,Salem,67,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jammu & Kashmir,2020,Jan - 2020,24-Jan-2020,Pulwama,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Jammu & Kashmir,2020,Jan - 2020,24-Jan-2020,Jammu,138,Moderate,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Himachal Pradesh,2020,Jan - 2020,24-Jan-2020,Vashisht,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Himachal Pradesh,2020,Jan - 2020,24-Jan-2020,Una,61,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Himachal Pradesh,2020,Jan - 2020,24-Jan-2020,Sunder Nagar,60,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Himachal Pradesh,2020,Jan - 2020,24-Jan-2020,Shimla,45,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Tamilnadu,2020,Jan - 2020,24-Jan-2020,Trichy,44,Good,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Telangana,2020,Jan - 2020,24-Jan-2020,Adilabad,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Telangana,2020,Jan - 2020,24-Jan-2020,Karimnagar,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Telangana,2020,Jan - 2020,24-Jan-2020,Khammam,100,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Telangana,2020,Jan - 2020,24-Jan-2020,Kothur,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Telangana,2020,Jan - 2020,24-Jan-2020,Nalgonda,,,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
Himachal Pradesh,2020,Jan - 2020,24-Jan-2020,Poanta Sahib,95,Satisfactory,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",20200124,2020-01-24
