ROWID,Country,State lgd code,State,Yearcode,Year,Monthcode,Month,Name of the fertilizer used,Required fertilizer quantity,Available fertilizer quantity
5558,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201406,"September, 2014",UREA,25000.00,7842.55
5559,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Diammonium Phosphate,10000.00,3522.60
5560,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Monoammonium Phosphate,0.00,0.00
5561,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Muriate of Potash (MOP) or Potassium Chloride,2500.00,0.00
5562,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014","nitrogen, phosphorus, and potassium",5000.00,586.70
5563,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Single super Phosphate,7500.00,0.00
5564,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",Triple superphosphate,0.00,0.00
5565,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201407,"October, 2014",UREA,30000.00,11400.60
5566,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Diammonium Phosphate,5500.00,2898.00
5567,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Monoammonium Phosphate,0.00,0.00
5568,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Muriate of Potash (MOP) or Potassium Chloride,0.00,108.00
5569,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014","nitrogen, phosphorus, and potassium",2500.00,1656.50
5570,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Single super Phosphate,0.00,0.00
5571,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",Triple superphosphate,0.00,0.00
5572,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201408,"November, 2014",UREA,20000.00,5689.50
5573,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Diammonium Phosphate,5500.00,8051.55
5574,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Monoammonium Phosphate,0.00,0.00
5575,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Muriate of Potash (MOP) or Potassium Chloride,2500.00,2724.50
5576,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014","nitrogen, phosphorus, and potassium",5000.00,2719.50
5577,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",Triple superphosphate,0.00,0.00
5578,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201409,"December, 2014",UREA,20000.00,6374.15
5579,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Diammonium Phosphate,10000.00,6498.00
5580,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Monoammonium Phosphate,0.00,0.00
5581,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,2599.50
5582,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015","nitrogen, phosphorus, and potassium",7500.00,1402.35
5583,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Single super Phosphate,10000.00,222.70
5584,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",Triple superphosphate,0.00,0.00
5585,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201410,"January, 2015",UREA,21250.00,7739.35
5586,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Diammonium Phosphate,10000.00,6994.85
5587,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Monoammonium Phosphate,0.00,0.00
5588,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Muriate of Potash (MOP) or Potassium Chloride,2500.00,2477.20
5589,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015","nitrogen, phosphorus, and potassium",15000.00,2065.40
5590,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Single super Phosphate,20000.00,465.65
5591,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",Triple superphosphate,0.00,0.00
5592,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201411,"February, 2015",UREA,22500.00,8751.65
5593,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Diammonium Phosphate,10000.00,5358.20
5594,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Monoammonium Phosphate,0.00,0.00
5595,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Muriate of Potash (MOP) or Potassium Chloride,2500.00,2307.20
5596,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015","nitrogen, phosphorus, and potassium",7500.00,1711.90
5597,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Single super Phosphate,20000.00,407.65
5598,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",Triple superphosphate,0.00,0.00
5599,India,20,Jharkhand,2014,"Financial Year (Apr - Mar), 2014",201412,"March, 2015",UREA,27300.00,16948.35
5600,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Diammonium Phosphate,0.00,0.00
5601,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Monoammonium Phosphate,0.00,0.00
5602,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
5603,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015","nitrogen, phosphorus, and potassium",0.00,71.25
5604,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Single super Phosphate,0.00,0.00
5605,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",Triple superphosphate,0.00,0.00
5606,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015",UREA,0.00,0.00
5607,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Diammonium Phosphate,0.00,471.20
5608,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Monoammonium Phosphate,0.00,0.00
5609,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
5610,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015","nitrogen, phosphorus, and potassium",0.00,10250.00
5611,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Single super Phosphate,0.00,0.00
5612,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",Triple superphosphate,0.00,0.00
5613,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201505,"August, 2015",UREA,0.00,3464.50
5614,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Diammonium Phosphate,0.00,3845.95
5615,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Monoammonium Phosphate,0.00,0.00
5616,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.50
5617,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015","nitrogen, phosphorus, and potassium",0.00,11485.95
5618,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Single super Phosphate,0.00,0.00
5619,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",Triple superphosphate,0.00,0.00
5620,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201506,"September, 2015",UREA,0.00,5696.30
5621,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Diammonium Phosphate,0.00,4310.45
5622,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Monoammonium Phosphate,0.00,0.00
5623,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,486.45
5624,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015","nitrogen, phosphorus, and potassium",0.00,6087.10
5625,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Single super Phosphate,0.00,0.00
5626,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",Triple superphosphate,0.00,0.00
5627,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201507,"October, 2015",UREA,0.00,7800.70
5628,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Diammonium Phosphate,0.00,4298.10
5629,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Monoammonium Phosphate,0.00,0.00
5630,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Muriate of Potash (MOP) or Potassium Chloride,0.00,1474.95
5631,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015","nitrogen, phosphorus, and potassium",0.00,6400.45
5632,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Single super Phosphate,0.00,0.00
5633,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201508,"November, 2015",Triple superphosphate,0.00,0.00
5635,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Diammonium Phosphate,4500.00,3988.40
5636,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Monoammonium Phosphate,0.00,0.00
5637,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Muriate of Potash (MOP) or Potassium Chloride,2500.00,4.60
5638,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015","nitrogen, phosphorus, and potassium",5000.00,1241.80
5639,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Single super Phosphate,0.00,0.00
5640,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",Triple superphosphate,0.00,0.00
5641,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201509,"December, 2015",UREA,10000.00,254.00
5642,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Diammonium Phosphate,0.00,1354.40
5643,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Monoammonium Phosphate,0.00,0.00
5644,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00,4.50
5645,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016","nitrogen, phosphorus, and potassium",0.00,302.95
5646,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Single super Phosphate,0.00,0.00
5647,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",Triple superphosphate,0.00,0.00
5648,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201510,"January, 2016",UREA,0.00,-0.40
5649,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Diammonium Phosphate,0.00,2136.75
5650,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Monoammonium Phosphate,0.00,0.00
5651,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00,4.50
5652,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016","nitrogen, phosphorus, and potassium",0.00,1152.90
5653,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Single super Phosphate,0.00,0.00
5654,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",Triple superphosphate,0.00,0.00
5655,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201511,"February, 2016",UREA,0.00,7956.60
5656,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Diammonium Phosphate,0.00,335.55
5657,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Monoammonium Phosphate,0.00,0.00
5658,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00,0.00
5659,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016","nitrogen, phosphorus, and potassium",0.00,38.90
5660,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Single super Phosphate,0.00,0.00
5661,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",Triple superphosphate,0.00,0.00
5662,India,20,Jharkhand,2015,"Financial Year (Apr - Mar), 2015",201512,"March, 2016",UREA,0.00,2605.90
5663,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Diammonium Phosphate,0.00,6638.70
5664,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Monoammonium Phosphate,0.00,0.00
5665,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Muriate of Potash (MOP) or Potassium Chloride,0.00,914.45
5666,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016","nitrogen, phosphorus, and potassium",0.00,10660.90
5667,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Single super Phosphate,0.00,0.00
5668,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",Triple superphosphate,0.00,0.00
5669,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201609,"December, 2016",UREA,0.00,703.15
5670,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Diammonium Phosphate,0.00,8157.40
5671,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Monoammonium Phosphate,0.00,0.00
5672,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Muriate of Potash (MOP) or Potassium Chloride,0.00,273.75
5673,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017","nitrogen, phosphorus, and potassium",0.00,8116.55
5674,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Single super Phosphate,0.00,0.00
5675,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",Triple superphosphate,0.00,0.00
5676,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201610,"January, 2017",UREA,0.00,390.80
5677,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Diammonium Phosphate,0.00,10695.50
5678,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Monoammonium Phosphate,0.00,0.00
5679,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Muriate of Potash (MOP) or Potassium Chloride,0.00,110.20
5680,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017","nitrogen, phosphorus, and potassium",0.00,7165.95
5681,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Single super Phosphate,0.00,0.00
5682,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",Triple superphosphate,0.00,0.00
5683,India,20,Jharkhand,2016,"Financial Year (Apr - Mar), 2016",201611,"February, 2017",UREA,0.00,7787.05
5684,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",Diammonium Phosphate,30000.00,21831.05
5685,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",Monoammonium Phosphate,0.00,0.00
5686,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",Muriate of Potash (MOP) or Potassium Chloride,20000.00,13137.10
5687,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012","nitrogen, phosphorus, and potassium",40000.00,46589.35
5688,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",Triple superphosphate,0.00,0.00
5689,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201201,"April, 2012",UREA,30000.00,22999.60
5690,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",Diammonium Phosphate,35000.00,9253.80
5691,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",Monoammonium Phosphate,0.00,0.00
5692,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",Muriate of Potash (MOP) or Potassium Chloride,25000.00,9952.65
5693,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012","nitrogen, phosphorus, and potassium",100990.00,20479.80
5694,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",Triple superphosphate,0.00,0.00
5695,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201202,"May, 2012",UREA,45000.00,24668.85
5696,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",Diammonium Phosphate,5000.00,8549.75
5697,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",Monoammonium Phosphate,0.00,0.00
5698,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",Muriate of Potash (MOP) or Potassium Chloride,10000.00,4010.00
5699,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012","nitrogen, phosphorus, and potassium",8000.00,19406.30
5700,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",Triple superphosphate,0.00,0.00
5701,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012",UREA,50000.00,31451.25
5702,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",Diammonium Phosphate,6520.00,16697.35
5703,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",Monoammonium Phosphate,0.00,0.00
5704,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",Muriate of Potash (MOP) or Potassium Chloride,3440.00,7377.05
5705,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012","nitrogen, phosphorus, and potassium",11410.00,34261.70
5706,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",Triple superphosphate,0.00,0.00
5707,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201204,"July, 2012",UREA,19190.00,17750.30
5708,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",Diammonium Phosphate,11940.00,23383.65
5709,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",Monoammonium Phosphate,0.00,0.00
5710,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012",Muriate of Potash (MOP) or Potassium Chloride,11070.00,9535.70
5711,India,21,Odisha,2012,"Financial Year (Apr - Mar), 2012",201205,"August, 2012","nitrogen, phosphorus, and potassium",20045.00,38445.30
