srcYear,srcMonth,Name of the fertilizer used,srcStateName,Required fertilizer quantity,Available fertilizer quantity,YearCode,Year,MonthCode,Month
2015-16,Jul-2015,Single super Phosphate,Andhra Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Assam,0.00,1443.90,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Goa,0.00,16.70,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Delhi,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Punjab,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Chattishgarh,0.00,7305.84,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,UREA,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Muriate of Potash (MOP) or Potassium Chloride,West Bengal,0.00,51674.85,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Maharastra,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Tamil Nadu,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Chattishgarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,UREA,Punjab,0.00,1060.40,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Uttar Pradesh,0.00,28696.65,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Punjab,0.00,16251.10,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Andaman & Nicobar,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Muriate of Potash (MOP) or Potassium Chloride,Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Orissa,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Muriate of Potash (MOP) or Potassium Chloride,Punjab,0.00,10450.50,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Delhi,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Muriate of Potash (MOP) or Potassium Chloride,Pondicherry,0.00,129.15,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Megalaya,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Chattishgarh,0.00,678.80,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Tripura,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Punjab,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,West Bengal,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,West Bengal,0.00,7377.55,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Madhya Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Muriate of Potash (MOP) or Potassium Chloride,Arunachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Madhya Pradesh,0.00,8443.85,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Dadra & Nagar Haveli,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Muriate of Potash (MOP) or Potassium Chloride,Kerala,0.00,1217.34,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Orissa,0.00,1663.90,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Rajasthan,0.00,1457.25,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Tamil Nadu,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Uttar Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Manipur,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Chandigarh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Uttaranchal,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Pondicherry,0.00,727.80,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Orissa,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Andhra Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Muriate of Potash (MOP) or Potassium Chloride,Andaman & Nicobar,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Goa,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Jammu & Kashmir,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,UREA,Delhi,300.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,UREA,Maharastra,0.00,9545.55,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Uttaranchal,0.00,443.55,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Delhi,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",West Bengal,0.00,50881.83,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Himachal Pradesh,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,UREA,Mizoram,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Pondicherry,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Rajasthan,0.00,3526.25,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Single super Phosphate,Dadra & Nagar Haveli,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Harayana,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Triple superphosphate,Tripura,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,"nitrogen, phosphorus, and potassium",Maharastra,0.00,84783.10,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Nagaland,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Monoammonium Phosphate,Goa,0.00,0.00,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2015-16,Jul-2015,Diammonium Phosphate,Andhra Pradesh,0.00,4466.62,2015,"Financial Year (Apr - Mar), 2015",201504,"July, 2015"
2012-13,Jun-2012,Monoammonium Phosphate,Sikkim,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Daman & Diu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Bihar,10000.00,35798.56,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Chattishgarh,5000.00,44652.95,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Uttaranchal,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Andaman & Nicobar,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Pondicherry,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Andhra Pradesh,75000.00,139929.55,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Odisha,50000.00,31451.25,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Rajasthan,710.00,3086.30,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Gujarat,40000.00,77003.03,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",West Bengal,67200.00,17948.27,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Mizoram,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Andaman & Nicobar,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Madhya Pradesh,250.00,12859.15,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Andaman & Nicobar,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Kerala,0.00,3156.75,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Tripura,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Gujarat,0.00,6313.85,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Mizoram,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Lakshadeeep,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Megalaya,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Rajasthan,64130.00,34818.47,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Tamil Nadu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Karnataka,80000.00,27462.54,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Uttar Pradesh,10000.00,22133.15,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Dadra & Nagar Haveli,10.00,5.40,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Manipur,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Uttaranchal,2500.00,2610.05,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Himachal Pradesh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Arunachal Pradesh,50.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Jammu & Kashmir,4000.00,1081.70,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Chandigarh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Kerala,1500.00,37.45,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Jammu & Kashmir,1480.00,1708.30,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Dadra & Nagar Haveli,10.00,6.55,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Pondicherry,700.00,20.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Daman & Diu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,West Bengal,42340.00,19464.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Maharastra,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Rajasthan,0.00,3526.25,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Chandigarh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Uttaranchal,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Assam,11700.00,8020.95,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Daman & Diu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Maharastra,99000.00,100546.26,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Uttar Pradesh,0.00,16125.25,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Andaman & Nicobar,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Madhya Pradesh,2340.00,163941.60,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Mizoram,120.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Gujarat,30200.00,25753.10,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Himachal Pradesh,2000.00,99.85,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Kerala,8000.00,161.95,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Madhya Pradesh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Delhi,100.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Kerala,5000.00,3235.41,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Megalaya,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Andhra Pradesh,100000.00,56985.25,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Andhra Pradesh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Daman & Diu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Rajasthan,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Gujarat,110000.00,63655.29,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Sikkim,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Himachal Pradesh,500.00,56.90,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Himachal Pradesh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Odisha,8000.00,19406.30,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Arunachal Pradesh,20.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Andhra Pradesh,20000.00,53358.79,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Mizoram,80.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Delhi,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Goa,250.00,10.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Arunachal Pradesh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Delhi,20.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Sikkim,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Madhya Pradesh,8450.00,31059.30,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Assam,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Bihar,90000.00,35727.10,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Harayana,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Mizoram,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Jharkhand,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Lakshadeeep,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Tripura,1510.00,2744.50,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Rajasthan,11150.00,1228.75,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Kerala,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Goa,70.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Maharastra,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Pondicherry,500.00,300.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Punjab,10000.00,40304.35,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Nagaland,40.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,UREA,Daman & Diu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Chandigarh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Chandigarh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Tamil Nadu,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Diammonium Phosphate,Uttar Pradesh,10000.00,72321.45,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Triple superphosphate,Madhya Pradesh,0.00,8443.85,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Chattishgarh,5000.00,7630.90,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Tamil Nadu,30000.00,6529.91,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Monoammonium Phosphate,Himachal Pradesh,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,Muriate of Potash (MOP) or Potassium Chloride,Maharastra,43000.00,28297.06,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
2012-13,Jun-2012,"nitrogen, phosphorus, and potassium",Jammu & Kashmir,0.00,0.00,2012,"Financial Year (Apr - Mar), 2012",201203,"June, 2012"
